owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value
1876215,2015-02-03 00:00:00,2018-05-08 00:00:00,176012677,Pennsylvania,2-Greater Philadelphia(70 mi.),4,2684.00
2340475,2015-08-31 00:00:00,2015-09-01 00:00:00,194544607,Pennsylvania,1-Philadelphia City (20 mi.),8,2666.00
2340607,2015-09-05 00:00:00,,19810,Delaware,2-Greater Philadelphia(70 mi.),U,2654.00
2251431,2015-04-08 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),4,2602.00
2373062,2015-01-22 00:00:00,2016-03-09 00:00:00,19125,Pennsylvania,1-Philadelphia City (20 mi.),U,2580.00
2337434,2015-08-15 00:00:00,2018-08-06 00:00:00,07040,New Jersey,3-New York City (20 mi.),U,2573.00
2310835,2015-03-26 00:00:00,2018-07-18 00:00:00,22101,Virginia,4-DC (20 mi.),6,2568.00
320760,2015-07-28 00:00:00,,193827178,Pennsylvania,2-Greater Philadelphia(70 mi.),4,2544.00
2293962,2015-08-11 00:00:00,,08033,New Jersey,1-Philadelphia City (20 mi.),2,2509.00
2276560,2015-02-06 00:00:00,,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),2,2452.00
2330759,2015-07-30 00:00:00,,19066,Pennsylvania,1-Philadelphia City (20 mi.),4,2443.00
2140905,2015-08-28 00:00:00,2018-06-05 00:00:00,21801,Maryland,5-NEC (140 mi. from Philly),5,2343.00
1194156,2015-08-03 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),5,2319.00
2335109,2015-07-24 00:00:00,2015-07-24 00:00:00,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,2304.00
2348157,2015-10-02 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),5,2298.00
2203386,2015-08-05 00:00:00,2016-02-16 00:00:00,240605626,Virginia,7-USA Balance,1,2266.00
430524,2015-02-13 00:00:00,2020-03-26 00:00:00,190831118,Pennsylvania,1-Philadelphia City (20 mi.),4,2240.00
2229290,2015-02-04 00:00:00,,08055,New Jersey,1-Philadelphia City (20 mi.),5,2195.00
2335670,2015-07-31 00:00:00,,18510,Pennsylvania,5-NEC (140 mi. from Philly),1,2192.00
853,2015-03-24 00:00:00,,189513335,Pennsylvania,2-Greater Philadelphia(70 mi.),5,2180.00
1135598,2015-03-09 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),4,2138.00
2373980,2015-05-11 00:00:00,,20744,Maryland,4-DC (20 mi.),5,2120.00
608937,2015-09-29 00:00:00,2016-09-25 00:00:00,193179179,Pennsylvania,2-Greater Philadelphia(70 mi.),1,2117.00
2323044,2015-05-17 00:00:00,2016-09-09 00:00:00,10994,New York,5-NEC (140 mi. from Philly),5,2100.00
2281498,2015-01-05 00:00:00,2018-04-15 00:00:00,20906,Maryland,4-DC (20 mi.),3,2023.00
2349385,2015-10-06 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),2,1992.00
2313968,2015-04-06 00:00:00,,21217,Maryland,5-NEC (140 mi. from Philly),4,1983.00
2347284,2015-09-30 00:00:00,2017-04-20 00:00:00,08054,New Jersey,1-Philadelphia City (20 mi.),3,1958.00
622486,2015-09-14 00:00:00,2015-09-04 00:00:00,19010,Pennsylvania,1-Philadelphia City (20 mi.),5,1958.00
2374626,2015-11-23 00:00:00,2020-04-29 00:00:00,M8V1V1,Ontario,8-Foreign,1,1954.00
75699,2015-09-25 00:00:00,2016-12-13 00:00:00,19006,Pennsylvania,1-Philadelphia City (20 mi.),U,1912.00
2295564,2015-02-13 00:00:00,,07307,New Jersey,3-New York City (20 mi.),4,1887.00
102103,2015-04-08 00:00:00,,080034823,New Jersey,1-Philadelphia City (20 mi.),4,1879.00
1101957,2015-11-18 00:00:00,2016-03-15 00:00:00,191045228,Pennsylvania,1-Philadelphia City (20 mi.),1,1879.00
2284022,2015-01-20 00:00:00,2019-09-23 00:00:00,19107,Pennsylvania,1-Philadelphia City (20 mi.),5,1859.00
2345215,2015-09-23 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),2,1850.00
2286771,2015-01-21 00:00:00,2020-03-25 00:00:00,19096,Pennsylvania,1-Philadelphia City (20 mi.),4,1836.00
370914,2015-09-24 00:00:00,1995-10-25 00:00:00,216018433,Maryland,5-NEC (140 mi. from Philly),4,1812.00
2335626,2015-07-31 00:00:00,2016-04-07 00:00:00,19147,Pennsylvania,1-Philadelphia City (20 mi.),1,1800.00
267,2015-04-16 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),6,1778.00
1314346,2015-03-31 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),2,1774.00
250908,2015-09-26 00:00:00,2020-03-26 00:00:00,19027,Pennsylvania,1-Philadelphia City (20 mi.),4,1764.00
2159926,2015-04-03 00:00:00,2015-09-11 00:00:00,08053,New Jersey,1-Philadelphia City (20 mi.),4,1750.00
2291289,2015-04-24 00:00:00,,191035500,Pennsylvania,1-Philadelphia City (20 mi.),1,1750.00
1554050,2015-05-15 00:00:00,2017-12-01 00:00:00,19146,Pennsylvania,1-Philadelphia City (20 mi.),4,1749.20
2220871,2015-03-02 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),3,1747.20
2165554,2015-10-04 00:00:00,2020-03-30 00:00:00,19428,Pennsylvania,1-Philadelphia City (20 mi.),2,1735.00
790614,2015-06-29 00:00:00,,080573896,New Jersey,1-Philadelphia City (20 mi.),,1719.20
2373984,2015-01-08 00:00:00,2019-08-03 00:00:00,20854,Maryland,4-DC (20 mi.),6,1710.00
2337018,2015-08-12 00:00:00,2015-12-21 00:00:00,10025,New York,3-New York City (20 mi.),4,1699.00
2327915,2015-06-04 00:00:00,2015-12-18 00:00:00,18902,Pennsylvania,2-Greater Philadelphia(70 mi.),4,1696.00
1339700,2015-01-24 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),2,1688.00
1743616,2015-08-17 00:00:00,2017-12-15 00:00:00,19317,Pennsylvania,2-Greater Philadelphia(70 mi.),4,1669.00
2294417,2015-02-10 00:00:00,2015-02-10 00:00:00,080087009,New Jersey,2-Greater Philadelphia(70 mi.),6,1662.00
685612,2015-05-15 00:00:00,,080572111,New Jersey,1-Philadelphia City (20 mi.),1,1660.00
284257,2015-01-23 00:00:00,,190042214,Pennsylvania,1-Philadelphia City (20 mi.),5,1655.00
1787139,2015-08-14 00:00:00,,191062014,Pennsylvania,1-Philadelphia City (20 mi.),4,1639.00
16884,2015-03-09 00:00:00,,190102816,Pennsylvania,1-Philadelphia City (20 mi.),,1632.00
2375331,2015-10-05 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),U,1613.50
11192,2015-09-11 00:00:00,2004-03-24 00:00:00,190031502,Pennsylvania,1-Philadelphia City (20 mi.),6,1588.00
2336250,2015-08-06 00:00:00,2017-03-15 00:00:00,08088,New Jersey,2-Greater Philadelphia(70 mi.),5,1554.00
935338,2015-09-19 00:00:00,,19341,Pennsylvania,2-Greater Philadelphia(70 mi.),U,1548.00
1644843,2015-05-16 00:00:00,,193411491,Pennsylvania,2-Greater Philadelphia(70 mi.),3,1542.00
701601,2015-11-16 00:00:00,2018-12-31 00:00:00,100033678,New York,3-New York City (20 mi.),5,1536.00
2409354,2015-04-03 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),1,1535.00
673610,2015-08-08 00:00:00,,080331717,New Jersey,1-Philadelphia City (20 mi.),3,1526.00
633230,2015-10-03 00:00:00,2002-05-24 00:00:00,19426,Pennsylvania,2-Greater Philadelphia(70 mi.),4,1524.00
2022457,2015-09-24 00:00:00,2019-01-25 00:00:00,19010,Pennsylvania,1-Philadelphia City (20 mi.),5,1510.00
2388301,2015-02-06 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),4,1508.00
2110556,2015-02-02 00:00:00,2018-09-14 00:00:00,190874046,Pennsylvania,1-Philadelphia City (20 mi.),2,1492.00
927163,2015-10-08 00:00:00,2016-08-03 00:00:00,080362711,New Jersey,1-Philadelphia City (20 mi.),4,1486.00
2338476,2015-08-23 00:00:00,2018-12-21 00:00:00,20721,Maryland,4-DC (20 mi.),3,1470.00
2227850,2015-01-22 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,1465.00
2337570,2015-08-17 00:00:00,,19004,Pennsylvania,1-Philadelphia City (20 mi.),6,1454.00
2342671,2015-09-13 00:00:00,2016-04-05 00:00:00,19106,Pennsylvania,1-Philadelphia City (20 mi.),3,1433.00
156459,2015-01-30 00:00:00,,191462618,Pennsylvania,1-Philadelphia City (20 mi.),4,1433.00
1493502,2015-09-20 00:00:00,,191062202,Pennsylvania,1-Philadelphia City (20 mi.),4,1432.00
2311941,2015-09-06 00:00:00,,19060,Pennsylvania,1-Philadelphia City (20 mi.),4,1427.00
2340111,2015-09-02 00:00:00,2015-09-02 00:00:00,19107,Pennsylvania,1-Philadelphia City (20 mi.),4,1422.00
2215044,2015-11-28 00:00:00,,19086,Pennsylvania,1-Philadelphia City (20 mi.),3,1419.00
2334276,2015-09-12 00:00:00,2019-04-10 00:00:00,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,1409.00
2341036,2015-09-08 00:00:00,2015-09-08 00:00:00,19149,Pennsylvania,1-Philadelphia City (20 mi.),1,1400.00
2342264,2015-09-12 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,1397.00
159855,2015-12-10 00:00:00,,080531384,New Jersey,1-Philadelphia City (20 mi.),U,1376.00
2347681,2015-10-01 00:00:00,,19607,Pennsylvania,2-Greater Philadelphia(70 mi.),1,1368.00
2389098,2015-09-28 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),2,1358.00
2169040,2015-02-05 00:00:00,,08008,New Jersey,2-Greater Philadelphia(70 mi.),4,1348.00
2399301,2015-09-13 00:00:00,,191541519,Pennsylvania,1-Philadelphia City (20 mi.),4,1340.00
2327963,2015-06-18 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),U,1339.00
2259138,2015-01-28 00:00:00,,33417,Florida,7-USA Balance,4,1336.00
821978,2015-04-14 00:00:00,,08618,New Jersey,2-Greater Philadelphia(70 mi.),4,1329.00
2227165,2015-09-05 00:00:00,2014-09-19 00:00:00,19437,Pennsylvania,1-Philadelphia City (20 mi.),5,1327.00
499559,2015-01-11 00:00:00,,105832721,New York,5-NEC (140 mi. from Philly),5,1318.00
2206978,2015-01-28 00:00:00,2016-09-13 00:00:00,19107,Pennsylvania,1-Philadelphia City (20 mi.),5,1306.00
2318988,2015-04-28 00:00:00,2015-04-28 00:00:00,904012686,California,7-USA Balance,4,1276.00
2342522,2015-09-13 00:00:00,,08225,New Jersey,2-Greater Philadelphia(70 mi.),4,1274.00
2267178,2015-09-19 00:00:00,2016-12-15 00:00:00,18902,Pennsylvania,2-Greater Philadelphia(70 mi.),1,1256.00
2337199,2015-08-13 00:00:00,2018-01-04 00:00:00,10003,New York,3-New York City (20 mi.),4,1253.00
189895,2015-04-06 00:00:00,,190462671,Pennsylvania,1-Philadelphia City (20 mi.),,1252.00
2334468,2015-10-04 00:00:00,,191023106,Pennsylvania,1-Philadelphia City (20 mi.),3,1230.00
23043,2015-04-28 00:00:00,,190635607,Pennsylvania,1-Philadelphia City (20 mi.),,1228.00
2011377,2015-04-30 00:00:00,,191034203,Pennsylvania,1-Philadelphia City (20 mi.),,1228.00
2252344,2015-04-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),4,1220.50
462029,2015-09-10 00:00:00,,190062020,Pennsylvania,1-Philadelphia City (20 mi.),,1218.60
2315400,2015-04-12 00:00:00,,08527,New Jersey,2-Greater Philadelphia(70 mi.),4,1216.00
2373931,2015-02-02 00:00:00,,19464,Pennsylvania,2-Greater Philadelphia(70 mi.),U,1201.00
2340777,2015-09-07 00:00:00,2016-07-12 00:00:00,19711,Delaware,2-Greater Philadelphia(70 mi.),5,1179.00
126839,2015-09-12 00:00:00,,190042938,Pennsylvania,1-Philadelphia City (20 mi.),4,1174.00
677484,2015-05-02 00:00:00,2015-06-15 00:00:00,112181747,New York,3-New York City (20 mi.),4,1166.00
288260,2015-04-15 00:00:00,,194032622,Pennsylvania,1-Philadelphia City (20 mi.),,1164.50
2129864,2015-02-06 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),2,1162.00
545612,2015-03-29 00:00:00,,189771167,Pennsylvania,2-Greater Philadelphia(70 mi.),4,1154.00
962914,2015-04-14 00:00:00,,193421176,Pennsylvania,1-Philadelphia City (20 mi.),4,1152.00
1499960,2015-05-18 00:00:00,,60606,Illinois,7-USA Balance,U,1150.00
2337203,2015-08-13 00:00:00,,08361,New Jersey,2-Greater Philadelphia(70 mi.),5,1149.00
423899,2015-02-19 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),,1138.00
2106024,2015-03-21 00:00:00,,19505,Pennsylvania,2-Greater Philadelphia(70 mi.),4,1129.00
2373681,2015-10-08 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),5,1118.00
147928,2015-07-27 00:00:00,,190031502,Pennsylvania,1-Philadelphia City (20 mi.),5,1112.00
2338122,2015-08-19 00:00:00,2019-10-18 00:00:00,112173605,New York,3-New York City (20 mi.),6,1108.00
2347143,2015-09-30 00:00:00,,08221,New Jersey,2-Greater Philadelphia(70 mi.),3,1103.50
1206151,2015-03-26 00:00:00,2018-08-06 00:00:00,19806,Delaware,2-Greater Philadelphia(70 mi.),4,1102.00
423629,2015-09-30 00:00:00,,190103727,Pennsylvania,1-Philadelphia City (20 mi.),3,1097.00
147738,2015-06-12 00:00:00,,080331420,New Jersey,1-Philadelphia City (20 mi.),,1087.00
963444,2015-06-05 00:00:00,,194544424,Pennsylvania,1-Philadelphia City (20 mi.),,1087.00
2387501,2015-10-05 00:00:00,2017-11-27 00:00:00,11222,New York,3-New York City (20 mi.),2,1082.00
1127026,2015-02-04 00:00:00,2018-11-14 00:00:00,19106,Pennsylvania,1-Philadelphia City (20 mi.),5,1079.00
231331,2015-02-02 00:00:00,,19026,Pennsylvania,1-Philadelphia City (20 mi.),U,1075.00
522253,2015-03-14 00:00:00,,190341814,Pennsylvania,1-Philadelphia City (20 mi.),6,1074.00
134683,2015-07-29 00:00:00,,190671002,Pennsylvania,2-Greater Philadelphia(70 mi.),6,1074.00
467656,2015-04-28 00:00:00,,191303105,Pennsylvania,1-Philadelphia City (20 mi.),5,1061.00
2335883,2015-08-03 00:00:00,,45068,Ohio,7-USA Balance,5,1058.00
1351406,2015-09-24 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,1056.00
155368,2015-11-30 00:00:00,2015-11-30 00:00:00,190635527,Pennsylvania,1-Philadelphia City (20 mi.),3,1054.00
2030122,2015-10-01 00:00:00,2019-08-22 00:00:00,19083,Pennsylvania,1-Philadelphia City (20 mi.),4,1050.00
2047656,2015-09-30 00:00:00,2015-10-19 00:00:00,08033,New Jersey,1-Philadelphia City (20 mi.),U,1046.00
2330293,2015-06-15 00:00:00,,19063,Pennsylvania,1-Philadelphia City (20 mi.),,1040.50
473747,2015-05-21 00:00:00,,190961014,Pennsylvania,1-Philadelphia City (20 mi.),,1040.50
2143411,2015-09-08 00:00:00,,90210,California,7-USA Balance,U,1032.00
2349250,2015-10-06 00:00:00,,19438,Pennsylvania,2-Greater Philadelphia(70 mi.),2,1028.00
1882587,2015-02-04 00:00:00,2015-08-11 00:00:00,191433515,Pennsylvania,1-Philadelphia City (20 mi.),4,1027.00
2316212,2015-04-15 00:00:00,,193121733,Pennsylvania,1-Philadelphia City (20 mi.),4,1026.00
2343850,2015-09-17 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),4,1018.00
2308579,2015-10-01 00:00:00,2020-03-27 00:00:00,19146,Pennsylvania,1-Philadelphia City (20 mi.),3,1018.00
1791093,2015-08-27 00:00:00,,91706,California,7-USA Balance,U,1015.00
2248781,2015-09-08 00:00:00,,11559,New York,3-New York City (20 mi.),5,1014.00
1487712,2015-06-22 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),,1014.00
2313147,2015-04-02 00:00:00,2016-08-07 00:00:00,22044,Virginia,4-DC (20 mi.),4,1013.00
1302680,2015-08-24 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,1012.00
2283261,2015-01-17 00:00:00,,20037,D.C.,4-DC (20 mi.),4,1007.00
2314943,2015-04-10 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),4,1002.00
2338961,2015-08-31 00:00:00,,18249,Pennsylvania,5-NEC (140 mi. from Philly),3,1000.20
2290448,2015-01-31 00:00:00,,08055,New Jersey,1-Philadelphia City (20 mi.),3,1000.00
2342484,2015-09-14 00:00:00,,19406,Pennsylvania,1-Philadelphia City (20 mi.),5,996.00
2067717,2015-09-28 00:00:00,,191472002,Pennsylvania,1-Philadelphia City (20 mi.),4,992.00
2348320,2015-10-03 00:00:00,2018-11-27 00:00:00,19106,Pennsylvania,1-Philadelphia City (20 mi.),2,981.00
2371301,2015-12-11 00:00:00,2015-12-11 00:00:00,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,981.00
2373359,2015-09-03 00:00:00,2006-01-13 00:00:00,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,980.00
2025674,2015-03-07 00:00:00,,19312,Pennsylvania,1-Philadelphia City (20 mi.),,980.00
2131544,2015-11-15 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),4,977.00
2018055,2015-02-12 00:00:00,,191482118,Pennsylvania,1-Philadelphia City (20 mi.),3,976.00
400336,2015-10-07 00:00:00,,190101151,Pennsylvania,1-Philadelphia City (20 mi.),4,967.00
2343420,2015-09-16 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,960.00
2295148,2015-02-12 00:00:00,,08035,New Jersey,1-Philadelphia City (20 mi.),5,958.00
1923302,2015-04-11 00:00:00,,19565,Pennsylvania,2-Greater Philadelphia(70 mi.),3,957.00
2352609,2015-10-17 00:00:00,,10023,New York,3-New York City (20 mi.),2,956.00
2339059,2015-08-28 00:00:00,,27608,North Carolina,7-USA Balance,U,956.00
1926689,2015-04-30 00:00:00,,18707,Pennsylvania,5-NEC (140 mi. from Philly),3,954.00
1522701,2015-01-30 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),6,954.00
2313811,2015-04-06 00:00:00,,08055,New Jersey,1-Philadelphia City (20 mi.),4,945.34
2346845,2015-09-29 00:00:00,,18902,Pennsylvania,2-Greater Philadelphia(70 mi.),5,943.00
2333475,2015-07-09 00:00:00,,20007,D.C.,4-DC (20 mi.),5,942.00
2319106,2015-04-29 00:00:00,,08234,New Jersey,2-Greater Philadelphia(70 mi.),U,936.00
1678019,2015-09-22 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),5,933.00
2318713,2015-04-27 00:00:00,,19711,Delaware,2-Greater Philadelphia(70 mi.),3,932.00
2336571,2015-08-09 00:00:00,,18106,Pennsylvania,2-Greater Philadelphia(70 mi.),4,924.00
501325,2015-09-13 00:00:00,,190387453,Pennsylvania,1-Philadelphia City (20 mi.),3,924.00
2100635,2015-09-30 00:00:00,2016-12-12 00:00:00,19001,Pennsylvania,1-Philadelphia City (20 mi.),2,920.00
2347560,2015-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),U,919.00
352582,2015-08-21 00:00:00,,19355,Pennsylvania,2-Greater Philadelphia(70 mi.),5,918.00
1382663,2015-01-18 00:00:00,,085342710,New Jersey,2-Greater Philadelphia(70 mi.),6,917.00
2348648,2015-10-04 00:00:00,,19008,Pennsylvania,1-Philadelphia City (20 mi.),4,916.00
2351793,2015-10-15 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),2,916.00
1324388,2015-08-25 00:00:00,,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),U,916.00
2335889,2015-08-03 00:00:00,,08046,New Jersey,1-Philadelphia City (20 mi.),3,915.00
2312925,2015-04-02 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,914.00
2340684,2015-09-06 00:00:00,2019-05-23 00:00:00,08096,New Jersey,1-Philadelphia City (20 mi.),3,913.00
2307492,2015-03-16 00:00:00,2019-03-23 00:00:00,19118,Pennsylvania,1-Philadelphia City (20 mi.),5,907.00
2017977,2015-02-10 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),2,907.00
1507829,2015-09-26 00:00:00,,08003,New Jersey,1-Philadelphia City (20 mi.),3,904.00
2291853,2015-02-04 00:00:00,,19015,Pennsylvania,1-Philadelphia City (20 mi.),2,904.00
1675700,2015-10-27 00:00:00,,33707,Florida,7-USA Balance,4,902.00
2339318,2015-08-29 00:00:00,2019-12-02 00:00:00,19081,Pennsylvania,1-Philadelphia City (20 mi.),U,896.00
197929,2015-09-03 00:00:00,,190642209,Pennsylvania,1-Philadelphia City (20 mi.),4,895.00
2338523,2015-08-23 00:00:00,2015-09-03 00:00:00,190388304,Pennsylvania,1-Philadelphia City (20 mi.),3,894.00
2347004,2015-09-29 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),4,894.00
2067889,2015-08-10 00:00:00,,19053,Pennsylvania,1-Philadelphia City (20 mi.),4,886.00
39089,2015-02-06 00:00:00,,194063668,Pennsylvania,1-Philadelphia City (20 mi.),,883.00
974302,2015-05-12 00:00:00,,189771362,Pennsylvania,2-Greater Philadelphia(70 mi.),,882.50
291350,2015-04-22 00:00:00,,194262986,Pennsylvania,2-Greater Philadelphia(70 mi.),3,881.00
82488,2015-04-19 00:00:00,,190834029,Pennsylvania,1-Philadelphia City (20 mi.),,878.00
2319015,2015-04-28 00:00:00,2016-12-01 00:00:00,07086,New Jersey,3-New York City (20 mi.),3,877.00
793256,2015-04-16 00:00:00,,08086,New Jersey,1-Philadelphia City (20 mi.),U,874.00
2292341,2015-02-05 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),1,874.00
1309901,2015-03-06 00:00:00,,18977,Pennsylvania,2-Greater Philadelphia(70 mi.),,870.00
1808143,2015-04-13 00:00:00,,19129,Pennsylvania,1-Philadelphia City (20 mi.),4,866.00
2172910,2015-09-24 00:00:00,,194627166,Pennsylvania,1-Philadelphia City (20 mi.),3,866.00
2225265,2015-07-11 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,862.00
768241,2015-04-12 00:00:00,,190342819,Pennsylvania,1-Philadelphia City (20 mi.),4,856.00
2124422,2015-02-08 00:00:00,2018-12-28 00:00:00,19104,Pennsylvania,1-Philadelphia City (20 mi.),2,853.00
2337329,2015-08-14 00:00:00,,M5S1T8,Ontario,8-Foreign,1,852.00
88937,2015-10-03 00:00:00,,19004,Pennsylvania,1-Philadelphia City (20 mi.),4,848.00
659935,2015-02-02 00:00:00,,18915,Pennsylvania,2-Greater Philadelphia(70 mi.),2,845.00
2335292,2015-07-27 00:00:00,,10024,New York,3-New York City (20 mi.),5,844.00
297377,2015-04-24 00:00:00,,190042245,Pennsylvania,1-Philadelphia City (20 mi.),6,844.00
796507,2015-04-07 00:00:00,2018-08-06 00:00:00,19072,Pennsylvania,1-Philadelphia City (20 mi.),,844.00
2337477,2015-08-16 00:00:00,,27896,North Carolina,7-USA Balance,3,844.00
